Annee;Diplôme;Numéro de l'établissement;Établissement;Code de l'académie;Académie;Code du domaine;Domaine;Code de la discipline;Discipline;situation;Taux de répo0e;Poids de la discipline;Taux d’i0ertion;% emplois cadre ou professio0 intermédiaires;% emplois stables;% emplois à temps plein;Salaire net médian des emplois à temps plein;Salaire brut annuel estimé;% de diplômés boursiers;Taux de chômage régional;Salaire net mensuel médian régional;% emplois cadre;% emplois extérieurs à la région de l’université;% femmes;Salaire net me0uel régional 1er quartile;Salaire net me0uel régional 3ème quartile;cle_ETAB
2013;MASTER LMD;0631525R;Clermont-Ferra0 2 - Blaise Pascal;A06;Clermont-Ferra0;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;95;7;0;0;0;0;0;0;35.00;8.9;1780;0;0;0;1440;2070;Clermont-Ferra0 2 - Blaise Pascal_18
2013;MASTER LMD;0341089Z;Montpellier 3 - Paul-Valéry;A11;Montpellier;SHS;Sciences humaines et sociales;disc07;E0emble sciences humaines et sociales;18 mois après le diplôme;75;60;74;69;39;78;1490;23200;53.00;11.9;1730;38;55;71;1350;2060;Montpellier 3 - Paul-Valéry_18
2013;MASTER LMD;0341089Z;Montpellier 3 - Paul-Valéry;A11;Montpellier;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;72;13;77;51;43;81;0;0;53.00;11.9;1730;20;71;61;1350;2060;Montpellier 3 - Paul-Valéry_18
2013;MASTER LMD;0341089Z;Montpellier 3 - Paul-Valéry;A11;Montpellier;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;72;13;81;65;40;74;0;0;53.00;11.9;1730;28;71;61;1350;2060;Montpellier 3 - Paul-Valéry_30
2013;MASTER LMD;0341089Z;Montpellier 3 - Paul-Valéry;A11;Montpellier;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;73;25;75;79;29;87;1520;23700;53.00;11.9;1730;34;62;63;1350;2060;Montpellier 3 - Paul-Valéry_18
2013;MASTER LMD;0342321N;Montpellier;A11;Montpellier;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;30 mois après le diplôme;66;58;92;93;81;98;2000;31200;33.00;11.9;1730;68;57;56;1350;2060;Montpellier_30
2013;MASTER LMD;0342321N;Montpellier;A11;Montpellier;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;59;16;93;93;70;95;1980;30900;33.00;11.9;1730;74;59;66;1350;2060;Montpellier_30
2013;MASTER LMD;0342321N;Montpellier;A11;Montpellier;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;69;27;89;83;76;94;1820;28300;33.00;11.9;1730;57;58;58;1350;2060;Montpellier_18
2013;MASTER LMD;0342321N;Montpellier;A11;Montpellier;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;0;0;0;0;0;0;0;0;33.00;11.9;1730;0;0;0;1350;2060;Montpellier_18
2013;MASTER LMD;0342321N;Montpellier;A11;Montpellier;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;0;0;0;0;0;0;0;0;33.00;11.9;1730;0;0;0;1350;2060;Montpellier_30
2013;MASTER LMD;0342321N;Montpellier;A11;Montpellier;STS;Sciences, technologies et santé;disc14;Sciences fo0amentales;30 mois après le diplôme;76;5;87;97;61;97;1840;28700;33.00;11.9;1730;74;77;55;1350;2060;Montpellier_30
2013;MASTER LMD;0342321N;Montpellier;A11;Montpellier;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;77;3;90;0;0;0;0;0;33.00;11.9;1730;0;0;9;1350;2060;Montpellier_30
2013;MASTER E0;0350936C;Rennes 1;A14;Rennes;MEEF;Masters e0eignement;disc18;Masters e0eignement;30 mois après le diplôme;87;100;98;100;93;93;1760;27500;0;8.8;1730;94;60;68;1390;2050;Rennes 1_30
2013;MASTER LMD;0350936C;Rennes 1;A14;Rennes;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;18 mois après le diplôme;74;63;93;86;72;98;1900;29600;26.00;8.8;1730;56;61;59;1390;2050;Rennes 1_18
2013;MASTER LMD;0350936C;Rennes 1;A14;Rennes;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;61;2;0;0;0;0;0;0;26.00;8.8;1730;0;0;0;1390;2050;Rennes 1_30
2013;MASTER LMD;0350937D;Rennes 2;A14;Rennes;DEG;Droit, économie et gestion;disc05;Autres formatio0 juridiques, économiques et de gestion;18 mois après le diplôme;88;8;84;65;0;90;0;0;47.00;8.8;1730;32;0;64;1390;2050;Rennes 2_18
2013;MASTER LMD;0350937D;Rennes 2;A14;Rennes;DEG;Droit, économie et gestion;disc05;Autres formatio0 juridiques, économiques et de gestion;30 mois après le diplôme;88;8;71;0;0;0;0;0;47.00;8.8;1730;0;0;64;1390;2050;Rennes 2_30
2013;MASTER LMD;0350937D;Rennes 2;A14;Rennes;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;88;11;71;82;65;94;0;0;47.00;8.8;1730;52;54;72;1390;2050;Rennes 2_30
2013;MASTER LMD;0350937D;Rennes 2;A14;Rennes;STS;Sciences, technologies et santé;disc14;Sciences fo0amentales;18 mois après le diplôme;92;3;0;0;0;0;0;0;47.00;8.8;1730;0;0;0;1390;2050;Rennes 2_18
2013;MASTER LMD;0370800U;Tours - François Rabelais;A18;Orléa0-Tours;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;64;10;78;0;0;0;0;0;32.00;9.6;1820;0;0;71;1490;2160;Tours - François Rabelais_30
2013;MASTER LMD;0370800U;Tours - François Rabelais;A18;Orléa0-Tours;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;100;1;0;0;0;0;0;0;32.00;9.6;1820;0;0;0;1490;2160;Tours - François Rabelais_18
2013;MASTER LMD;0370800U;Tours - François Rabelais;A18;Orléa0-Tours;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;62;25;85;87;73;100;1800;28100;32.00;9.6;1820;59;59;53;1490;2160;Tours - François Rabelais_18
2013;MASTER LMD;0370800U;Tours - François Rabelais;A18;Orléa0-Tours;DEG;Droit, économie et gestion;disc05;Autres formatio0 juridiques, économiques et de gestion;18 mois après le diplôme;79;8;0;0;0;0;0;0;32.00;9.6;1820;0;0;0;1490;2160;Tours - François Rabelais_18
2013;MASTER LMD;0370800U;Tours - François Rabelais;A18;Orléa0-Tours;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;79;4;0;0;0;0;0;0;32.00;9.6;1820;0;0;0;1490;2160;Tours - François Rabelais_18
2013;MASTER E0;0383493R;Grenoble Alpes;A08;Grenoble;MEEF;Masters e0eignement;disc18;Masters e0eignement;18 mois après le diplôme;58;100;91;93;98;97;1670;26000;0;8.9;1830;84;15;85;1780;2200;Grenoble Alpes_18
2013;MASTER LMD;0383493R;Grenoble Alpes;A08;Grenoble;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;71;8;89;89;64;95;1700;26600;31.00;8.9;1830;50;39;50;1780;2200;Grenoble Alpes_30
2013;MASTER LMD;0383493R;Grenoble Alpes;A08;Grenoble;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;71;30;95;98;86;97;2100;32800;31.00;8.9;1830;77;42;51;1780;2200;Grenoble Alpes_30
2013;MASTER LMD;0383493R;Grenoble Alpes;A08;Grenoble;SHS;Sciences humaines et sociales;disc07;E0emble sciences humaines et sociales;18 mois après le diplôme;74;21;80;76;40;81;1550;24200;31.00;8.9;1830;44;48;75;1780;2200;Grenoble Alpes_18
2013;MASTER LMD;0383493R;Grenoble Alpes;A08;Grenoble;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;79;5;87;84;47;86;1580;24600;31.00;8.9;1830;61;70;74;1780;2200;Grenoble Alpes_18
2013;MASTER LMD;0383493R;Grenoble Alpes;A08;Grenoble;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;79;5;87;98;60;89;1750;27200;31.00;8.9;1830;69;70;74;1780;2200;Grenoble Alpes_30
2013;MASTER LMD;0383493R;Grenoble Alpes;A08;Grenoble;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;74;7;75;86;53;96;1730;26900;31.00;8.9;1830;54;50;45;1780;2200;Grenoble Alpes_18
2013;MASTER LMD;0383493R;Grenoble Alpes;A08;Grenoble;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;72;12;86;95;64;97;2000;31200;31.00;8.9;1830;81;50;25;1780;2200;Grenoble Alpes_18
2013;MASTER LMD;0383493R;Grenoble Alpes;A08;Grenoble;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;72;12;93;100;81;100;2120;33000;31.00;8.9;1830;91;50;25;1780;2200;Grenoble Alpes_30
2013;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;DEG;Droit, économie et gestion;disc05;Autres formatio0 juridiques, économiques et de gestion;30 mois après le diplôme;78;24;95;95;83;100;1900;29600;34.00;8.9;1830;37;18;61;1780;2200;Saint-Etienne - Jean Monnet_30
2013;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;80;21;88;92;70;80;0;0;34.00;8.9;1830;54;43;75;1780;2200;Saint-Etienne - Jean Monnet_30
2013;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;SHS;Sciences humaines et sociales;disc07;E0emble sciences humaines et sociales;18 mois après le diplôme;77;14;78;0;0;0;0;0;34.00;8.9;1830;0;0;58;1780;2200;Saint-Etienne - Jean Monnet_18
2013;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;100;0;0;0;0;0;0;0;34.00;8.9;1830;0;0;0;1780;2200;Saint-Etienne - Jean Monnet_30
2013;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;STS;Sciences, technologies et santé;disc12;E0emble sciences, technologies et santé;30 mois après le diplôme;68;15;77;0;0;0;0;0;34.00;8.9;1830;0;0;36;1780;2200;Saint-Etienne - Jean Monnet_30
2013;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;73;5;0;0;0;0;0;0;34.00;8.9;1830;0;0;0;1780;2200;Saint-Etienne - Jean Monnet_30
2013;MASTER LMD;0440984F;Nantes;A17;Nantes;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;81;5;91;0;0;0;0;0;28.00;8.8;1760;0;48;93;1430;2070;Nantes_18
2013;MASTER LMD;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;77;2;0;0;0;0;0;0;28.00;8.8;1760;0;0;0;1430;2070;Nantes_18
2013;MASTER LMD;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc14;Sciences fo0amentales;30 mois après le diplôme;65;4;0;0;0;0;0;0;28.00;8.8;1760;0;0;0;1430;2070;Nantes_30
2013;MASTER LMD;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;79;13;95;98;83;100;2060;32100;28.00;8.8;1760;65;58;32;1430;2070;Nantes_30
2013;MASTER LMD;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;82;4;0;0;0;0;0;0;28.00;8.8;1760;0;0;0;1430;2070;Nantes_30
2013;MASTER LMD;0450855K;Orléa0;A18;Orléa0-Tours;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;30 mois après le diplôme;56;70;92;89;81;98;2000;31200;31.00;9.6;1820;69;48;50;1490;2160;Orléa0_30
2013;MASTER LMD;0450855K;Orléa0;A18;Orléa0-Tours;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;54;6;0;0;0;0;0;0;31.00;9.6;1820;0;0;0;1490;2160;Orléa0_30
2013;MASTER LMD;0450855K;Orléa0;A18;Orléa0-Tours;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;48;9;0;0;0;0;0;0;31.00;9.6;1820;0;0;0;1490;2160;Orléa0_18
2013;MASTER LMD;0450855K;Orléa0;A18;Orléa0-Tours;STS;Sciences, technologies et santé;disc12;E0emble sciences, technologies et santé;30 mois après le diplôme;61;18;94;86;45;98;1840;28700;31.00;9.6;1820;63;50;38;1490;2160;Orléa0_30
2013;MASTER LMD;0450855K;Orléa0;A18;Orléa0-Tours;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;59;5;0;0;0;0;0;0;31.00;9.6;1820;0;0;0;1490;2160;Orléa0_30
2013;MASTER LMD;0450855K;Orléa0;A18;Orléa0-Tours;STS;Sciences, technologies et santé;disc14;Sciences fo0amentales;30 mois après le diplôme;67;9;0;0;0;0;0;0;31.00;9.6;1820;0;0;0;1490;2160;Orléa0_30
2013;MASTER LMD;0450855K;Orléa0;A18;Orléa0-Tours;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;47;2;0;0;0;0;0;0;31.00;9.6;1820;0;0;0;1490;2160;Orléa0_18
2013;MASTER LMD;0490970N;Angers;A17;Nantes;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;18 mois après le diplôme;71;52;90;66;62;93;1650;25700;33.00;8.8;1760;24;63;65;1430;2070;Angers_18
2013;MASTER LMD;0490970N;Angers;A17;Nantes;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;76;6;91;67;77;100;0;0;33.00;8.8;1760;40;0;38;1430;2070;Angers_18
2013;MASTER LMD;0490970N;Angers;A17;Nantes;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;69;42;90;71;73;96;1700;26500;33.00;8.8;1760;30;67;69;1430;2070;Angers_30
2013;MASTER LMD;0490970N;Angers;A17;Nantes;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;86;6;88;77;31;86;0;0;33.00;8.8;1760;37;56;76;1430;2070;Angers_18
2013;MASTER LMD;0490970N;Angers;A17;Nantes;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;83;7;72;81;33;94;0;0;33.00;8.8;1760;32;68;81;1430;2070;Angers_18
2013;MASTER LMD;0490970N;Angers;A17;Nantes;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;88;6;94;100;94;100;2180;33900;33.00;8.8;1760;72;80;23;1430;2070;Angers_30
2013;MASTER LMD;0511296G;Reims - Champagne Ardenne;A19;Reims;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;63;13;89;72;69;88;0;0;38.00;10.1;1820;43;41;66;1490;2150;Reims - Champagne Ardenne_30
2013;MASTER LMD;0511296G;Reims - Champagne Ardenne;A19;Reims;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;69;7;0;0;0;0;0;0;38.00;10.1;1820;0;0;0;1490;2150;Reims - Champagne Ardenne_30
2013;MASTER LMD;0511296G;Reims - Champagne Ardenne;A19;Reims;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;67;1;0;0;0;0;0;0;38.00;10.1;1820;0;0;0;1490;2150;Reims - Champagne Ardenne_18
2013;MASTER LMD;0511296G;Reims - Champagne Ardenne;A19;Reims;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;100;3;0;0;0;0;0;0;38.00;10.1;1820;0;0;0;1490;2150;Reims - Champagne Ardenne_30
2013;MASTER LMD;0511296G;Reims - Champagne Ardenne;A19;Reims;STS;Sciences, technologies et santé;disc12;E0emble sciences, technologies et santé;18 mois après le diplôme;74;37;82;81;65;96;1730;27000;38.00;10.1;1820;56;57;35;1490;2150;Reims - Champagne Ardenne_18
2013;MASTER LMD;0511296G;Reims - Champagne Ardenne;A19;Reims;STS;Sciences, technologies et santé;disc14;Sciences fo0amentales;18 mois après le diplôme;77;9;0;0;0;0;0;0;38.00;10.1;1820;0;0;0;1490;2150;Reims - Champagne Ardenne_18
2013;MASTER LMD;0511296G;Reims - Champagne Ardenne;A19;Reims;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;65;3;0;0;0;0;0;0;38.00;10.1;1820;0;0;0;1490;2150;Reims - Champagne Ardenne_30
2013;MASTER E0;0542493S;Lorraine;A12;Nancy-Metz;MEEF;Masters e0eignement;disc18;Masters e0eignement;30 mois après le diplôme;71;100;94;92;86;88;1700;26500;0;10.1;1780;80;31;81;1430;2100;Lorraine_30
2013;MASTER LMD;0542493S;Lorraine;A12;Nancy-Metz;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;30 mois après le diplôme;69;39;93;75;83;97;2100;32800;32.00;10.1;1780;52;47;54;1430;2100;Lorraine_30
2013;MASTER LMD;0542493S;Lorraine;A12;Nancy-Metz;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;71;29;94;74;86;98;2150;33500;32.00;10.1;1780;53;48;52;1430;2100;Lorraine_30
2013;MASTER LMD;0542493S;Lorraine;A12;Nancy-Metz;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;72;9;87;72;67;81;1740;27100;32.00;10.1;1780;50;51;81;1430;2100;Lorraine_18
2013;MASTER LMD;0542493S;Lorraine;A12;Nancy-Metz;SHS;Sciences humaines et sociales;disc07;E0emble sciences humaines et sociales;18 mois après le diplôme;75;15;82;70;44;70;1530;23800;32.00;10.1;1780;39;32;62;1430;2100;Lorraine_18
2013;MASTER LMD;0542493S;Lorraine;A12;Nancy-Metz;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;80;3;82;74;55;87;0;0;32.00;10.1;1780;36;28;50;1430;2100;Lorraine_30
2013;MASTER LMD;0542493S;Lorraine;A12;Nancy-Metz;STS;Sciences, technologies et santé;disc12;E0emble sciences, technologies et santé;30 mois après le diplôme;78;36;88;92;78;97;2050;31900;32.00;10.1;1780;69;61;36;1430;2100;Lorraine_30
2013;MASTER LMD;0561718N;Bretagne-Sud;A14;Rennes;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;89;36;91;55;67;100;0;0;28.00;8.8;1730;29;39;60;1390;2050;Bretagne-Sud_18
2013;MASTER LMD;0561718N;Bretagne-Sud;A14;Rennes;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;86;9;0;0;0;0;0;0;28.00;8.8;1730;0;0;0;1390;2050;Bretagne-Sud_30
2013;MASTER LMD;0561718N;Bretagne-Sud;A14;Rennes;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;100;6;0;0;0;0;0;0;28.00;8.8;1730;0;0;0;1390;2050;Bretagne-Sud_30
2013;MASTER LMD;0561718N;Bretagne-Sud;A14;Rennes;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;100;1;0;0;0;0;0;0;28.00;8.8;1730;0;0;0;1390;2050;Bretagne-Sud_30
2013;MASTER LMD;0593279U;Valenciennes - Hainaut-Cambrésis;A09;Lille;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;66;9;0;0;0;0;0;0;27.00;12.4;1820;0;0;0;1480;2120;Valenciennes - Hainaut-Cambrésis_18
2013;MASTER LMD;0593279U;Valenciennes - Hainaut-Cambrésis;A09;Lille;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;83;2;0;0;0;0;0;0;27.00;12.4;1820;0;0;0;1480;2120;Valenciennes - Hainaut-Cambrésis_30
2013;MASTER LMD;0593559Y;Lille 1 - Sciences technologies;A09;Lille;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;18 mois après le diplôme;91;57;87;95;64;97;1800;28000;24.00;12.4;1820;47;39;58;1480;2120;Lille 1 - Sciences technologies_18
2013;MASTER LMD;0593559Y;Lille 1 - Sciences technologies;A09;Lille;DEG;Droit, économie et gestion;disc05;Autres formatio0 juridiques, économiques et de gestion;18 mois après le diplôme;100;0;0;0;0;0;0;0;24.00;12.4;1820;0;0;0;1480;2120;Lille 1 - Sciences technologies_18
2013;MASTER LMD;0593559Y;Lille 1 - Sciences technologies;A09;Lille;SHS;Sciences humaines et sociales;disc07;E0emble sciences humaines et sociales;30 mois après le diplôme;97;11;88;87;50;91;1750;27300;24.00;12.4;1820;56;51;64;1480;2120;Lille 1 - Sciences technologies_30
2013;MASTER E0;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;MEEF;Masters e0eignement;disc18;Masters e0eignement;30 mois après le diplôme;85;100;97;95;80;92;1800;28100;0;12.4;1820;83;20;74;1480;2120;Lille 3 - Charles-de-Gaulle_30
2013;MASTER LMD;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;18 mois après le diplôme;90;2;0;0;0;0;0;0;37.00;12.4;1820;0;0;0;1480;2120;Lille 3 - Charles-de-Gaulle_18
2013;MASTER LMD;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;83;35;90;84;79;84;1640;25500;37.00;12.4;1820;39;46;81;1480;2120;Lille 3 - Charles-de-Gaulle_30
2013;MASTER LMD;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;SHS;Sciences humaines et sociales;disc07;E0emble sciences humaines et sociales;30 mois après le diplôme;85;62;86;91;54;82;1620;25300;37.00;12.4;1820;63;41;84;1480;2120;Lille 3 - Charles-de-Gaulle_30
2013;MASTER LMD;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;91;7;0;0;0;0;0;0;37.00;12.4;1820;0;0;0;1480;2120;Lille 3 - Charles-de-Gaulle_18
2013;MASTER LMD;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;91;7;0;0;0;0;0;0;37.00;12.4;1820;0;0;0;1480;2120;Lille 3 - Charles-de-Gaulle_30
2013;MASTER LMD;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;90;24;93;100;58;76;1690;26400;37.00;12.4;1820;89;34;92;1480;2120;Lille 3 - Charles-de-Gaulle_30
2013;MASTER LMD;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;100;0;0;0;0;0;0;0;37.00;12.4;1820;0;0;0;1480;2120;Lille 3 - Charles-de-Gaulle_18
2013;MASTER LMD;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;100;0;0;0;0;0;0;0;37.00;12.4;1820;0;0;0;1480;2120;Lille 3 - Charles-de-Gaulle_30
2013;MASTER LMD;0595964M;Littoral - Côte d'Opale;A09;Lille;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;59;5;0;0;0;0;0;0;20.00;12.4;1820;0;0;0;1480;2120;Littoral - Côte d'Opale_18
2013;MASTER LMD;0595964M;Littoral - Côte d'Opale;A09;Lille;SHS;Sciences humaines et sociales;disc07;E0emble sciences humaines et sociales;30 mois après le diplôme;47;7;0;0;0;0;0;0;20.00;12.4;1820;0;0;0;1480;2120;Littoral - Côte d'Opale_30
2013;MASTER LMD;0595964M;Littoral - Côte d'Opale;A09;Lille;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;73;2;0;0;0;0;0;0;20.00;12.4;1820;0;0;0;1480;2120;Littoral - Côte d'Opale_18
